time,close,change,pchange,mchange,AU,DU,RSI,DPR,flag,buying_,buying_profit
2021-03-13,68689000.0,3424000.0,3424000.0,0.0,1408500.0,360428.5714285714,79.62447001817081,1.0524630353175515,,False,1.0
2021-03-14,69209000.0,520000.0,520000.0,0.0,1445642.857142857,173785.7142857143,89.26870148200423,1.0075703533316833,False,False,1.0
2021-03-15,65171000.0,-4038000.0,0.0,4038000.0,1234214.2857142857,462214.28571428574,72.75368421052632,0.9416549870681559,,False,1.0
2021-03-16,64220000.0,-951000.0,0.0,951000.0,1145857.142857143,530142.8571428572,68.36856460961474,0.9854076199536603,,False,1.0
2021-03-17,63521000.0,-699000.0,0.0,699000.0,998071.4285714285,580071.4285714285,63.243414501674664,0.9891155403301153,,False,1.0
2021-03-18,67305000.0,3784000.0,3784000.0,0.0,1268357.142857143,515071.4285714286,71.11903236142261,1.059570850584846,,False,1.0
2021-03-19,68318000.0,1013000.0,1013000.0,0.0,1340714.2857142857,449142.85714285716,74.90621757522547,1.0150508877497957,,False,1.0
2021-03-20,68745000.0,427000.0,427000.0,0.0,1371214.2857142857,406285.71428571426,77.14285714285715,1.0062501829678854,,False,1.0
2021-03-21,67093000.0,-1652000.0,0.0,1652000.0,1195857.142857143,524285.71428571426,69.52080391994019,0.9759691613935559,,False,1.0
2021-03-22,67092000.0,-1000.0,0.0,1000.0,1164000.0,524357.1428571428,68.94275923340525,0.9999850953154577,,False,1.0
2021-03-23,65240000.0,-1852000.0,0.0,1852000.0,873571.4285714285,656642.8571428572,57.08817625916072,0.9723961128003339,,False,1.0
2021-03-24,67584000.0,2344000.0,2344000.0,0.0,909285.7142857143,656642.8571428572,58.066870410071616,1.035928877988964,,False,1.0
2021-03-25,63115000.0,-4469000.0,0.0,4469000.0,836857.1428571428,975857.1428571428,46.16597052565214,0.9338748816287878,,False,1.0
2021-03-26,64170000.0,1055000.0,1055000.0,0.0,897642.8571428572,975857.1428571428,47.91261580693126,1.0167155192901847,,False,1.0
2021-03-27,65632000.0,1462000.0,1462000.0,0.0,757500.0,975857.1428571428,43.701322784027695,1.022783232039894,,False,1.0
2021-03-28,66784000.0,1152000.0,1152000.0,0.0,802642.8571428572,975857.1428571428,45.13032651913731,1.0175524134568503,,False,1.0
2021-03-29,68860000.0,2076000.0,2076000.0,0.0,950928.5714285715,687428.5714285715,58.041592187295635,1.031085289889794,,False,1.0
2021-03-30,70099000.0,1239000.0,1239000.0,0.0,1039428.5714285715,619500.0,62.65662002152853,1.0179930293348824,,False,1.0
2021-03-31,70508000.0,409000.0,409000.0,0.0,1068642.857142857,569571.4285714285,65.2321778940484,1.0058346053438707,,False,1.0
2021-04-01,72067000.0,1559000.0,1559000.0,0.0,909714.2857142857,569571.4285714285,61.496861419604066,1.0221109661315029,,False,1.0
2021-04-02,73338000.0,1271000.0,1271000.0,0.0,928142.8571428572,569571.4285714285,61.97062190003816,1.0176363661592684,,False,1.0
2021-04-03,75280000.0,1942000.0,1942000.0,0.0,1036357.1428571428,569571.4285714285,64.53320286438642,1.0264801330824402,,False,1.0
2021-04-04,73224000.0,-2056000.0,0.0,2056000.0,1036357.1428571428,598428.5714285715,63.39406650063355,0.9726886291179596,,False,1.0
2021-04-05,76642000.0,3418000.0,3418000.0,0.0,1280500.0,598357.1428571428,68.15313260340633,1.0466786845842893,,False,1.0
2021-04-06,77605000.0,963000.0,963000.0,0.0,1349285.7142857143,466071.4285714286,74.32618532362778,1.0125649121891391,,False,1.0
2021-04-07,72387000.0,-5218000.0,0.0,5218000.0,1181857.142857143,838785.7142857143,58.489165399978795,0.9327620642999807,,False,1.0
2021-04-08,74330000.0,1943000.0,1943000.0,0.0,1320642.857142857,519571.4285714286,71.76571051507976,1.026841836241314,,False,1.0
2021-04-09,75471000.0,1141000.0,1141000.0,0.0,1326785.7142857143,519571.4285714286,71.85964640798484,1.0153504641463742,,False,1.0
2021-04-10,78514000.0,3043000.0,3043000.0,0.0,1439714.2857142857,519571.4285714286,73.48158950054685,1.0403201229611374,,False,1.0
2021-04-11,77688000.0,-826000.0,0.0,826000.0,1357428.5714285714,578571.4285714285,70.11511216056671,0.9894795832590366,,False,1.0
2021-04-12,78106000.0,418000.0,418000.0,0.0,1239000.0,578571.4285714285,68.16788493279886,1.0053804963443518,,False,1.0
2021-04-13,80374000.0,2268000.0,2268000.0,0.0,1312500.0,578571.4285714285,69.40509915014164,1.0290374619107368,,False,1.0
2021-04-14,80420000.0,46000.0,46000.0,0.0,1286571.4285714286,578571.4285714285,68.97977941176471,1.0005723243835072,,False,1.0
2021-04-15,78865000.0,-1555000.0,0.0,1555000.0,1175214.2857142857,689642.8571428572,63.01899800827333,0.9806640139268838,,False,1.0
2021-04-16,79623000.0,758000.0,758000.0,0.0,1138571.4285714286,689642.8571428572,62.277788630591914,1.0096113611868383,,False,1.0
2021-04-17,77857000.0,-1766000.0,0.0,1766000.0,999857.1428571428,815785.7142857143,55.069042841968596,0.977820479007322,,False,1.0
2021-04-18,73216000.0,-4641000.0,0.0,4641000.0,999857.1428571428,1000428.5714285715,49.98571632623911,0.9403907163132409,,False,1.0
2021-04-19,72872000.0,-344000.0,0.0,344000.0,755714.2857142857,1025000.0,42.43882872041716,0.9953015734265734,,False,1.0
2021-04-20,69680000.0,-3192000.0,0.0,3192000.0,686928.5714285715,1253000.0,35.40999300416069,0.9561971676364036,,False,1.0
2021-04-21,70300000.0,620000.0,620000.0,0.0,731214.2857142857,880285.7142857143,45.37476175701431,1.0088978185993112,,False,1.0
2021-04-22,66012000.0,-4288000.0,0.0,4288000.0,592428.5714285715,1186571.4285714286,33.301212559222684,0.9390042674253201,,False,1.0
2021-04-23,57466000.0,-8546000.0,0.0,8546000.0,510928.5714285714,1797000.0,22.13797158862307,0.8705386899351633,,False,1.0
2021-04-24,59252000.0,1786000.0,1786000.0,0.0,421142.85714285716,1797000.0,18.98628196045598,1.0310792468590122,True,False,1.0
2021-04-25,61049000.0,1797000.0,1797000.0,0.0,549500.0,1738000.0,24.021857923497265,1.0303280901910483,,True,1.0303280901910483
2021-04-26,62852000.0,1803000.0,1803000.0,0.0,648428.5714285715,1738000.0,27.171505537264295,1.0295336532948942,,True,1.0295336532948942
2021-04-27,64293000.0,1441000.0,1441000.0,0.0,589357.1428571428,1738000.0,25.323021207378083,1.0229268758352956,,True,1.0229268758352956
2021-04-28,63239000.0,-1054000.0,0.0,1054000.0,586071.4285714285,1813285.7142857143,24.42618558542467,0.9836063023968394,,True,0.9836063023968394
2021-04-29,63299000.0,60000.0,60000.0,0.0,590357.1428571428,1702214.2857142857,25.75087238285144,1.0009487816062872,,True,1.0009487816062872
2021-04-30,66423000.0,3124000.0,3124000.0,0.0,759357.1428571428,1702214.2857142857,30.848470779409205,1.0493530703486627,,True,1.0493530703486627
2021-05-01,68695000.0,2272000.0,2272000.0,0.0,921642.8571428572,1576071.4285714286,36.89945092656143,1.0342050193457086,,True,1.0342050193457086
2021-05-02,68403000.0,-292000.0,0.0,292000.0,921642.8571428572,1265428.5714285714,42.14050099611352,0.9957493267341145,,True,0.9957493267341145
2021-05-03,69713000.0,1310000.0,1310000.0,0.0,1015214.2857142857,1240857.142857143,44.99920848504036,1.0191512068184143,,True,1.0191512068184143
2021-05-04,68474000.0,-1239000.0,0.0,1239000.0,1015214.2857142857,1101357.142857143,47.96503779697624,0.9822271312380761,,True,0.9822271312380761
2021-05-05,68719000.0,245000.0,245000.0,0.0,988428.5714285715,1101357.142857143,47.298082510168506,1.0035780004089143,,True,1.0035780004089143
2021-05-06,68823000.0,104000.0,104000.0,0.0,995857.1428571428,795071.4285714285,55.605631555856895,1.0015134096829115,,True,1.0015134096829115
2021-05-07,67839000.0,-984000.0,0.0,984000.0,995857.1428571428,254928.57142857142,79.61852549825824,0.985702454121442,,True,0.985702454121442
2021-05-08,70227000.0,2388000.0,2388000.0,0.0,1038857.1428571428,254928.57142857142,80.29592005741732,1.0352009905806394,False,True,1.0352009905806394
2021-05-09,70670000.0,443000.0,443000.0,0.0,942142.8571428572,254928.57142857142,78.70397995107106,1.0063081151124211,,False,1.0
2021-05-10,70858000.0,188000.0,188000.0,0.0,826785.7142857143,254928.57142857142,76.43291072371898,1.0026602518749115,,False,1.0
2021-05-11,68476000.0,-2382000.0,0.0,2382000.0,723857.1428571428,425071.4285714286,63.002797637550515,0.9663834711676875,,False,1.0
2021-05-12,68757000.0,281000.0,281000.0,0.0,743928.5714285715,349785.71428571426,68.01854754440963,1.0041036275483382,,False,1.0
2021-05-13,63068000.0,-5689000.0,0.0,5689000.0,739642.8571428572,756142.8571428572,49.44845040828996,0.9172593335951249,,False,1.0
2021-05-14,62030000.0,-1038000.0,0.0,1038000.0,516500.0,830285.7142857143,38.350570140546274,0.9835415741739075,,False,1.0
2021-05-15,60660000.0,-1370000.0,0.0,1370000.0,354214.28571428574,928142.8571428572,27.622124436027406,0.9779139126229244,,False,1.0
2021-05-16,59335000.0,-1325000.0,0.0,1325000.0,354214.28571428574,1001928.5714285715,26.11924576003371,0.9781569403231124,,False,1.0
2021-05-17,53803000.0,-5532000.0,0.0,5532000.0,260642.85714285713,1397071.4285714286,15.723026542571528,0.9067666638577568,True,False,1.0
2021-05-18,53675000.0,-128000.0,0.0,128000.0,260642.85714285713,1317714.2857142857,16.513553876091777,0.9976209505046187,True,True,0.9976209505046187
2021-05-19,48498000.0,-5177000.0,0.0,5177000.0,243142.85714285713,1687500.0,12.59388064671279,0.903549138332557,True,True,0.903549138332557
2021-05-20,51561000.0,3063000.0,3063000.0,0.0,454500.0,1687500.0,21.218487394957982,1.0631572435976742,,True,1.0631572435976742
2021-05-21,48603000.0,-2958000.0,0.0,2958000.0,454500.0,1828500.0,19.908015768725363,0.9426310583580614,True,True,0.9426310583580614
2021-05-22,46887000.0,-1716000.0,0.0,1716000.0,283928.5714285714,1951071.4285714286,12.703739213806328,0.9646935374359608,True,True,0.9646935374359608
2021-05-23,42198000.0,-4689000.0,0.0,4689000.0,252285.7142857143,2286000.0,9.939216569113013,0.8999936016379807,True,True,0.8999936016379807
2021-05-24,45312000.0,3114000.0,3114000.0,0.0,461285.71428571426,2286000.0,16.790598512817848,1.0737949665860942,True,True,1.0737949665860942
2021-05-25,46080000.0,768000.0,768000.0,0.0,516142.85714285716,2115857.1428571427,19.61029092488059,1.0169491525423728,True,True,1.0169491525423728
2021-05-26,47741000.0,1661000.0,1661000.0,0.0,614714.2857142857,2115857.1428571427,22.51229465313383,1.0360460069444444,,True,1.0360460069444444
2021-05-27,47760000.0,19000.0,19000.0,0.0,616071.4285714285,1709500.0,26.491184962221265,1.0003979807712449,,True,1.0003979807712449
2021-05-28,44555000.0,-3205000.0,0.0,3205000.0,616071.4285714285,1864285.7142857143,24.838012958963283,0.9328936348408711,,True,0.9328936348408711
2021-05-29,41918000.0,-2637000.0,0.0,2637000.0,616071.4285714285,1954785.7142857143,23.963658590797955,0.9408147233756032,,True,0.9408147233756032
2021-05-30,42305000.0,387000.0,387000.0,0.0,643714.2857142857,1860142.857142857,25.708906258914816,1.0092323107018464,,True,1.0092323107018464
2021-05-31,43214000.0,909000.0,909000.0,0.0,708642.8571428572,1465000.0,32.60162334461569,1.0214868218886657,,True,1.0214868218886657
2021-06-01,43466000.0,252000.0,252000.0,0.0,726642.8571428572,1455857.142857143,33.29405989199803,1.0058314435136761,,True,1.0058314435136761
2021-06-02,43995000.0,529000.0,529000.0,0.0,764428.5714285715,1086071.4285714286,41.309298645153824,1.0121704320618414,,True,1.0121704320618414
2021-06-03,44911000.0,916000.0,916000.0,0.0,611071.4285714285,1086071.4285714286,36.00589225589225,1.0208205477895216,,True,1.0208205477895216
2021-06-04,43276000.0,-1635000.0,0.0,1635000.0,611071.4285714285,991571.4285714285,38.12898337567411,0.9635946650041193,,True,0.9635946650041193
2021-06-05,41987000.0,-1289000.0,0.0,1289000.0,611071.4285714285,961071.4285714285,38.86869604725125,0.9702144375635456,,True,0.9702144375635456
2021-06-06,42075000.0,88000.0,88000.0,0.0,617357.1428571428,626142.8571428572,49.646734447699465,1.0020958868221117,,True,1.0020958868221117
2021-06-07,41758000.0,-317000.0,0.0,317000.0,394928.5714285714,648785.7142857143,37.83876266082672,0.992465834818776,,True,0.992465834818776
2021-06-08,36900000.0,-4858000.0,0.0,4858000.0,340071.4285714286,995785.7142857143,25.457170356111646,0.8836630106805882,,True,0.8836630106805882
2021-06-09,40061000.0,3161000.0,3161000.0,0.0,447214.28571428574,995785.7142857143,30.991980991980995,1.0856639566395665,,True,1.0856639566395665
2021-06-10,42878000.0,2817000.0,2817000.0,0.0,647071.4285714285,995785.7142857143,39.38695652173913,1.0703177654077531,,True,1.0703177654077531
2021-06-11,43223000.0,345000.0,345000.0,0.0,671714.2857142857,766857.1428571428,46.693147964250244,1.0080460842390038,,True,1.0080460842390038
2021-06-12,41431000.0,-1792000.0,0.0,1792000.0,671714.2857142857,706500.0,48.738015029800465,0.9585405918145432,,True,0.9585405918145432
2021-06-13,41722000.0,291000.0,291000.0,0.0,664857.1428571428,706500.0,48.4816917547789,1.007023726195361,,True,1.007023726195361
2021-06-14,46828000.0,5106000.0,5106000.0,0.0,964642.8571428572,706500.0,57.72354248589502,1.1223814773980154,,True,1.1223814773980154
2021-06-15,46261000.0,-567000.0,0.0,567000.0,946642.8571428572,747000.0,55.89388891231918,0.9878918595711967,,True,0.9878918595711967
2021-06-16,45113000.0,-1148000.0,0.0,1148000.0,908857.1428571428,829000.0,52.29757501027539,0.9751842804954497,,True,0.9751842804954497
2021-06-17,45545000.0,432000.0,432000.0,0.0,874285.7142857143,829000.0,51.32936341524784,1.0095759537162237,,True,1.0095759537162237
2021-06-18,43443000.0,-2102000.0,0.0,2102000.0,874285.7142857143,862357.1428571428,50.34343766709167,0.9538478427928423,,True,0.9538478427928423
2021-06-19,42593000.0,-850000.0,0.0,850000.0,874285.7142857143,831000.0,51.26916310630811,0.9804341320811177,,True,0.9804341320811177
2021-06-20,40680000.0,-1913000.0,0.0,1913000.0,868000.0,967642.8571428572,47.285886610373936,0.9550865165637547,,True,0.9550865165637547
2021-06-21,39099000.0,-1581000.0,0.0,1581000.0,868000.0,1057928.5714285714,45.069168861031784,0.9611356932153392,,True,0.9611356932153392
2021-06-22,35609000.0,-3490000.0,0.0,3490000.0,868000.0,960214.2857142857,47.47802305137722,0.9107394050998747,,True,0.9107394050998747
2021-06-23,39464000.0,3855000.0,3855000.0,0.0,917571.4285714285,960214.2857142857,48.86454410589981,1.1082591479682102,,True,1.1082591479682102
2021-06-24,39619000.0,155000.0,155000.0,0.0,727428.5714285715,960214.2857142857,43.103229356244974,1.0039276302452869,,True,1.0039276302452869
2021-06-25,38310000.0,-1309000.0,0.0,1309000.0,702785.7142857143,1053714.2857142857,40.01057297385223,0.9669602968272798,,True,0.9669602968272798
2021-06-26,36505000.0,-1805000.0,0.0,1805000.0,702785.7142857143,1054642.857142857,39.98943261258333,0.9528843643957191,,True,0.9528843643957191
2021-06-27,38650000.0,2145000.0,2145000.0,0.0,835214.2857142857,1054642.857142857,44.19457253004763,1.0587590740994384,,True,1.0587590740994384
2021-06-28,39833000.0,1183000.0,1183000.0,0.0,555000.0,1054642.857142857,34.47969824717107,1.030608020698577,,True,1.030608020698577
2021-06-29,41842000.0,2009000.0,2009000.0,0.0,698500.0,1014142.8571428572,40.7849188805939,1.0504355684984812,,True,1.0504355684984812
2021-06-30,40232000.0,-1610000.0,0.0,1610000.0,698500.0,1047142.8571428572,40.013912189533116,0.9615219157784045,,True,0.9615219157784045
2021-07-01,39060000.0,-1172000.0,0.0,1172000.0,667642.8571428572,1130857.142857143,37.12220501211327,0.9708689600318154,,True,0.9708689600318154
2021-07-02,39460000.0,400000.0,400000.0,0.0,696214.2857142857,980714.2857142857,41.51722962899859,1.0102406554019456,,True,1.0102406554019456
2021-07-03,40347000.0,887000.0,887000.0,0.0,759571.4285714285,920000.0,45.22412179977885,1.0224784591991891,,True,1.0224784591991891
2021-07-04,41124000.0,777000.0,777000.0,0.0,815071.4285714285,783357.1428571428,50.992045759227814,1.0192579373931148,,True,1.0192579373931148
2021-07-05,39416000.0,-1708000.0,0.0,1708000.0,815071.4285714285,792428.5714285715,50.70428793601421,0.9584670751872386,,True,0.9584670751872386
2021-07-06,39809000.0,393000.0,393000.0,0.0,843142.8571428572,543142.8571428572,60.82028029678484,1.009970570326771,,True,1.009970570326771
2021-07-07,40319000.0,510000.0,510000.0,0.0,604214.2857142857,543142.8571428572,52.661395754217764,1.0128111733527594,,True,1.0128111733527594
2021-07-08,38975000.0,-1344000.0,0.0,1344000.0,593142.8571428572,639142.8571428572,48.13354973336425,0.9666658399265855,,True,0.9666658399265855
2021-07-09,39486000.0,511000.0,511000.0,0.0,629642.8571428572,545642.8571428572,53.573599124832874,1.0131109685695958,,True,1.0131109685695958
2021-07-10,39918000.0,432000.0,432000.0,0.0,660500.0,416714.28571428574,61.31556262847292,1.0109405865370005,,True,1.0109405865370005
2021-07-11,39922000.0,4000.0,4000.0,0.0,507571.4285714286,416714.28571428574,54.91499227202473,1.0001002054211132,,True,1.0001002054211132
2021-07-12,39433000.0,-489000.0,0.0,489000.0,423071.4285714286,451642.85714285716,48.36681365343786,0.9877511146736135,,True,0.9877511146736135
2021-07-13,38430000.0,-1003000.0,0.0,1003000.0,279571.4285714286,523285.71428571426,34.8220640569395,0.9745644510942612,,True,0.9745644510942612
2021-07-14,38725000.0,295000.0,295000.0,0.0,300642.85714285716,408285.71428571426,42.40806045340051,1.0076762945615405,,True,1.0076762945615405
2021-07-15,37559000.0,-1166000.0,0.0,1166000.0,300642.85714285716,407857.14285714284,42.433713075914916,0.9698902517753389,,True,0.9698902517753389
2021-07-16,37712000.0,153000.0,153000.0,0.0,283000.0,407857.14285714284,40.96360628618693,1.0040735908836764,,True,1.0040735908836764
2021-07-17,37365000.0,-347000.0,0.0,347000.0,219642.85714285713,432642.85714285716,33.672798948751634,0.9907986847687739,,True,0.9907986847687739
2021-07-18,37049000.0,-316000.0,0.0,316000.0,164142.85714285713,455214.28571428574,26.502133548610306,0.9915428877291583,,True,0.9915428877291583
2021-07-19,36760000.0,-289000.0,0.0,289000.0,164142.85714285713,353857.14285714284,31.68781025923883,0.9921995195551837,,True,0.9921995195551837
2021-07-20,35251000.0,-1509000.0,0.0,1509000.0,136071.42857142858,461642.85714285716,22.765296367112814,0.9589499455930359,,True,0.9589499455930359
2021-07-21,37459000.0,2208000.0,2208000.0,0.0,257357.14285714287,461642.85714285716,35.793761176236835,1.0626365209497604,,True,1.0626365209497604
